Directories,First,Second,Third
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/crackintro.txt,"(12, 74.492599)","(10, 14.9960861)","(14, 8.769188699999999)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/yorkrailwaystation.txt,"(11, 75.1608543)","(8, 19.3093383)","(17, 4.6367928)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/liquiditytrap.txt,"(13, 62.1925065)","(10, 25.662403299999998)","(2, 6.3888055999999995)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/nationalspaceagencym.txt,"(11, 33.1032504)","(2, 18.8669282)","(13, 17.9250062)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/alyssahealy.txt,"(1, 82.5250769)","(17, 9.2961688)","(10, 2.8344477)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/tor.txt,"(12, 23.8250766)","(17, 15.6304097)","(16, 13.8479742)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/teaganpresley.txt,"(17, 47.9621866)","(18, 28.6501065)","(14, 14.4693452)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/timecrisis.txt,"(16, 42.986286899999996)","(18, 28.1483923)","(5, 10.0779432)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/exosomevesicle.txt,"(15, 81.3602093)","(2, 11.8132751)","(12, 5.5619742)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/optics.txt,"(2, 86.4904621)","(10, 7.3485077)","(15, 2.0074723999999997)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/christymack.txt,"(17, 55.6895473)","(0, 14.037327)","(14, 12.739367900000001)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/listofcooperativevid.txt,"(18, 83.1125954)","(16, 12.2231296)","(12, 3.334353)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/missionsanjosehighsc.txt,"(9, 53.9428233)","(1, 28.1727046)","(17, 11.3989375)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/kissband.txt,"(14, 73.14972130000001)","(17, 11.312356)","(0, 4.1008179)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/davidmillercanadianp.txt,"(3, 64.1590337)","(13, 13.1015363)","(8, 9.6352434)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/charn.txt,"(0, 56.8218702)","(8, 7.987368200000001)","(5, 7.9827775)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/janfries.txt,"(19, 62.625222199999996)","(7, 18.244358899999998)","(10, 9.7887894)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/minaitaliansinger.txt,"(14, 72.9514722)","(7, 18.767296599999998)","(17, 3.5758197)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/jaggayyaactor.txt,"(18, 47.5201171)","(19, 28.512933200000003)","(9, 12.1522448)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/thehuntfortheunicorn.txt,"(17, 82.59059789999999)","(18, 8.8270068)","(0, 5.9015275)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/mechanismdesign.txt,"(2, 75.8550551)","(13, 14.640356099999998)","(10, 5.7684283)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/planterspunch.txt,"(15, 50.343769699999996)","(17, 24.6583038)","(6, 20.6063695)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/fourjacksandajill.txt,"(14, 50.741228500000005)","(17, 34.000155)","(1, 6.600681699999999)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/tasersafetyissues.txt,"(15, 34.0489191)","(13, 22.1129599)","(17, 18.042066600000002)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/shropshire.txt,"(8, 88.6568056)","(17, 6.379536900000001)","(6, 2.4166838999999998)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/sheffieldcitycentre.txt,"(8, 91.6917448)","(13, 5.4256546000000005)","(11, 1.6418605999999998)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/kazuooga.txt,"(18, 97.7266192)","(17, 1.1159434)","(0, 0.5503102999999999)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/billyraycyrus.txt,"(14, 68.0576325)","(17, 19.962107)","(18, 7.015914400000001)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/multibooting.txt,"(12, 94.9959279)","(4, 1.6904195)","(10, 1.4652742)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/vlk.txt,"(12, 48.654842599999995)","(7, 22.265032400000003)","(11, 13.406849300000001)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/wimax.txt,"(12, 67.7113794)","(2, 12.3020263)","(13, 12.225588799999999)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/pilotsupernatural.txt,"(0, 64.7672606)","(18, 17.7339026)","(17, 8.513162000000001)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/thewho.txt,"(14, 72.5489855)","(17, 10.8981678)","(10, 6.7252624999999995)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/brianwheeler.txt,"(17, 55.38938530000001)","(1, 31.5718723)","(11, 6.4626354)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/priestnallschool.txt,"(9, 54.1917356)","(8, 29.1732918)","(17, 9.5387495)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/spinningdancer.txt,"(2, 61.8342191)","(10, 25.2581609)","(0, 7.5438245)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/bryonbaltimore.txt,"(1, 67.4132391)","(17, 25.417816300000002)","(13, 2.8542484999999997)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/elisadiscography.txt,"(14, 98.498111)","(5, 0.9454640999999999)","(17, 0.1942845)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/tatsuoyoshida.txt,"(18, 71.81198930000001)","(17, 12.4577405)","(4, 7.350008099999999)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/deconstruction.txt,"(10, 92.8033575)","(2, 2.0293267)","(17, 1.4042048999999999)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/lancastermennonitesc.txt,"(9, 81.1089228)","(19, 4.482499799999999)","(8, 3.9791068)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/mitsubishifreeca.txt,"(4, 80.1631417)","(18, 6.7177877)","(5, 6.1630335)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/nicolascage.txt,"(18, 41.2019594)","(17, 34.391185400000005)","(13, 11.1359683)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/chrysler2225engine.txt,"(4, 97.8761078)","(12, 1.4696695)","(7, 0.26368559999999996)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/spectrum.txt,"(2, 78.3940576)","(10, 11.9572094)","(12, 2.2298153000000003)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/ahmadsalamamabruk.txt,"(5, 71.50737050000001)","(17, 14.5758948)","(13, 7.9123927)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/standardoperatingpro.txt,"(17, 29.876124100000002)","(18, 24.4615579)","(13, 15.1178702)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/arachnophobia.txt,"(15, 48.0309576)","(10, 38.724801199999995)","(0, 11.2541003)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/yamadera.txt,"(8, 40.1605367)","(18, 28.073867000000003)","(19, 23.0012106)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/caucusforanewpolitic.txt,"(3, 49.237617)","(10, 27.8366607)","(17, 13.147667199999999)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/freedomfry.txt,"(14, 71.2697445)","(17, 10.9970544)","(18, 8.3693821)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/hockleydisambiguatio.txt,"(8, 70.5894986)","(17, 27.347409900000002)","(10, 0.3023663)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/devilstrap.txt,"(0, 81.32612519999999)","(18, 8.907780299999999)","(4, 4.7613255)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/kiss.txt,"(0, 33.372499)","(19, 22.765526)","(10, 20.2925903)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/kurunduwattaroyalcol.txt,"(9, 84.6388046)","(17, 2.3181767)","(10, 1.8805292000000002)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/internationalhumanis.txt,"(19, 30.019213500000003)","(13, 24.9101353)","(3, 16.945536099999998)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/listofenglandnationa.txt,"(1, 81.81826559999999)","(17, 12.8208587)","(8, 2.2775033000000002)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/cold.txt,"(2, 41.5182492)","(4, 12.9682374)","(6, 12.779929600000001)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/frederickkhumphreys.txt,"(17, 63.5917183)","(15, 28.719386699999998)","(8, 2.9074261)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/ricksanchez.txt,"(17, 77.04346960000001)","(10, 9.9021971)","(11, 5.0573479)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/mortonstoe.txt,"(15, 63.3884932)","(10, 11.1132007)","(4, 10.6519431)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/historyofcolonialism.txt,"(6, 48.4050001)","(5, 19.7045032)","(7, 11.5914131)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/williamhorrocks.txt,"(15, 35.3517078)","(17, 23.534588)","(5, 16.7011275)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/juntagame.txt,"(5, 36.180794999999996)","(1, 18.3302645)","(3, 15.3722182)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/stalking.txt,"(10, 54.478061700000005)","(13, 29.248601200000003)","(17, 5.7967353)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/batterseapark.txt,"(8, 75.3100297)","(17, 10.8215784)","(14, 4.9805649)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/allakorot.txt,"(17, 61.7388567)","(18, 28.056019900000003)","(0, 6.3494363)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/listofsupernaturalep.txt,"(18, 76.219416)","(0, 15.8510025)","(12, 4.2162254)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/applicationspecifici.txt,"(12, 64.4356772)","(2, 18.1568224)","(4, 13.4227374)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/national_hockey_league_awards.txt,"(1, 82.7444002)","(17, 10.4194376)","(9, 5.8741788)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/davemorales.txt,"(17, 51.8199563)","(14, 23.1869343)","(11, 19.9757045)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/listofscientologists.txt,"(17, 61.2408654)","(13, 18.460949099999997)","(10, 7.7375704)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/rammedearth.txt,"(4, 44.750744999999995)","(2, 18.688462)","(8, 12.6569076)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/calpuff.txt,"(2, 60.0085529)","(12, 20.755541)","(13, 6.6870511)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/westminster.txt,"(8, 88.3417528)","(10, 6.2367634)","(13, 4.820106)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/jongaunt.txt,"(17, 33.9704865)","(11, 21.8445805)","(13, 10.8455222)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/windhamhillrecords.txt,"(14, 61.657968100000005)","(17, 19.4650495)","(8, 12.253367299999999)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/hanukkah.txt,"(19, 67.2509817)","(5, 7.2785210000000005)","(17, 4.5898796)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/supertux.txt,"(12, 45.7957182)","(18, 31.289636199999997)","(16, 8.0122583)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/micahsmaldone.txt,"(14, 70.1687344)","(8, 12.044450099999999)","(17, 7.0358397)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/calcuttaandburmahste.txt,"(17, 27.1362815)","(19, 23.830263900000002)","(13, 22.910856600000002)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/scarletheart.txt,"(0, 67.7844962)","(5, 19.306585300000002)","(18, 6.4391371)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/ipaddress.txt,"(12, 92.2390699)","(13, 3.9650660999999996)","(2, 2.5550933000000002)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/bloodpressure.txt,"(15, 86.835362)","(2, 9.9745287)","(10, 1.5896382)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/dustinhoffman.txt,"(18, 44.1078935)","(17, 38.6757849)","(10, 6.2708663)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/listofrecordingsmade.txt,"(14, 61.630747500000005)","(17, 22.874806200000002)","(8, 5.1420018)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/yorkpreparatoryschoo.txt,"(9, 60.8338704)","(17, 22.8085998)","(1, 4.794893399999999)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/marcorubio.txt,"(3, 67.30790719999999)","(17, 11.822362)","(13, 11.639731000000001)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/celinaohio.txt,"(8, 67.4429435)","(17, 17.6646915)","(9, 5.1534606)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/spiritualistchurch.txt,"(19, 52.339704399999995)","(10, 14.046401999999999)","(17, 10.9553563)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/ebi.txt,"(1, 38.1924653)","(14, 18.4651293)","(17, 10.9521077)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/getkarlohsoojung.txt,"(0, 70.4893255)","(18, 21.131792599999997)","(14, 4.4077012)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/educationinsrilanka.txt,"(9, 78.2706313)","(13, 8.4407558)","(19, 6.0666633)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/alabamacrimsontidefo.txt,"(1, 78.7892221)","(17, 17.6591068)","(9, 2.8550393)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/empiricacapital.txt,"(13, 72.6051587)","(17, 21.9089117)","(10, 2.796631)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/canadianidol.txt,"(14, 78.33709089999999)","(17, 17.9409916)","(1, 2.124302)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/mollymaguires.txt,"(3, 30.3434478)","(17, 28.094754)","(10, 9.575398)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/valleystreamsouthhig.txt,"(9, 55.7221622)","(17, 22.982992199999998)","(8, 17.0320099)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/oxfordstreet.txt,"(8, 75.721466)","(11, 7.6315538)","(13, 5.8086326)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/davidsimsrunningback.txt,"(1, 88.01758360000001)","(17, 9.4182544)","(10, 0.3620482)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/villanovapreparatory.txt,"(9, 55.670748599999996)","(17, 22.7320858)","(1, 8.4710871)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/tomahawktechnique.txt,"(14, 91.3094125)","(6, 5.075902)","(7, 2.4114907000000003)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/taxhaven.txt,"(13, 89.32959029999999)","(10, 4.9650555)","(6, 3.7392184000000004)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/charleshastingsengli.txt,"(8, 51.330665499999995)","(17, 17.0799406)","(9, 12.973664800000002)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/fifavideogameseries.txt,"(1, 51.410113599999995)","(18, 25.3545478)","(12, 14.637803899999998)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/liveactionroleplayin.txt,"(10, 39.5287907)","(18, 35.218369100000004)","(16, 15.9830867)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/hwachonginstitution.txt,"(9, 75.1420071)","(14, 5.628421599999999)","(11, 5.6272604)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/richcorrell.txt,"(17, 36.592510499999996)","(18, 31.6650142)","(0, 31.204576)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/australianlaborparty.txt,"(3, 71.75553260000001)","(13, 13.6542879)","(8, 5.6160412)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/theweddingofzein.txt,"(19, 47.9314744)","(10, 27.2729941)","(0, 17.622141199999998)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/christopherwilliamsm.txt,"(13, 50.7590415)","(17, 39.8128752)","(3, 3.8268307000000004)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/cuckold.txt,"(10, 67.75751650000001)","(0, 7.4914116)","(6, 6.987703400000001)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/survivalskills.txt,"(15, 42.9014216)","(10, 14.7440319)","(0, 11.9850482)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/bowensecondaryschool.txt,"(9, 91.8862144)","(11, 3.7188745)","(0, 2.1431202)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/nickcastro.txt,"(14, 76.1175139)","(13, 7.4022031)","(6, 7.273344499999999)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/haplogroupem215ydna.txt,"(6, 90.32983)","(10, 4.3847265)","(2, 3.7981111)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/nordicwalking.txt,"(4, 62.3453718)","(6, 14.366915299999999)","(15, 8.8264816)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/pattonvilleschooldis.txt,"(8, 48.7196438)","(9, 38.8388666)","(17, 4.8509717)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/2008sichuanearthquak.txt,"(5, 56.786947399999995)","(13, 17.2831447)","(8, 5.7203534000000005)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/listofcategory4pacif.txt,"(2, 75.54930130000001)","(6, 11.5094954)","(17, 11.321767000000001)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/osamudezaki.txt,"(18, 86.1113893)","(17, 7.518483099999999)","(7, 2.5673138)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/yutakaminowa.txt,"(18, 90.5031397)","(10, 4.238408199999999)","(17, 2.6470648999999997)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/politicsofthemaldive.txt,"(3, 74.1086759)","(13, 12.4526733)","(6, 8.0890605)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/pffirewall.txt,"(12, 92.8683269)","(18, 4.1295502)","(17, 1.4785119)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/matthiasrath.txt,"(15, 36.3795383)","(13, 34.4551272)","(17, 9.4198855)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/claudiaciesla.txt,"(18, 51.0465935)","(7, 15.482448600000001)","(19, 10.4576607)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/cosplay.txt,"(18, 46.8668295)","(10, 23.7496918)","(17, 5.7717167)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/climatesensitivity.txt,"(2, 88.5868462)","(10, 8.7389832)","(13, 2.1385606)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/dominatrix.txt,"(10, 68.4185729)","(17, 8.3955902)","(13, 5.0382478)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/halfwayhouseestate.txt,"(8, 83.7571985)","(6, 10.384312699999999)","(1, 3.9258633)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/richarddawkins.txt,"(10, 58.426622900000005)","(17, 17.4420268)","(9, 7.7369908)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/dispersion21.txt,"(2, 62.5718832)","(9, 12.8481557)","(6, 8.577924300000001)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/uralmountains.txt,"(6, 76.311374)","(7, 6.8109264000000005)","(8, 4.4131143999999995)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/2ctfm.txt,"(15, 81.5952425)","(13, 12.7785846)","(19, 3.4439811000000002)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/buffalostatecollege.txt,"(9, 72.77884519999999)","(17, 13.9816266)","(8, 9.1501954)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/romanticprincess.txt,"(0, 75.2286742)","(14, 12.5193788)","(5, 4.5931708)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/liverpoolcitycentre.txt,"(8, 91.0000162)","(11, 5.2029866)","(14, 1.8831245)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/flyclothing.txt,"(4, 59.8839931)","(10, 16.724494500000002)","(15, 14.452130299999999)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/frankiebones.txt,"(14, 67.67319040000001)","(0, 11.0114511)","(17, 7.827468)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/nottinghamcrowncourt.txt,"(8, 38.4478697)","(17, 34.9361141)","(13, 24.6876296)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/glialfibrillaryacidi.txt,"(15, 88.8822594)","(2, 3.832924)","(10, 2.9372659)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/bristolcitycentre.txt,"(8, 92.1791008)","(11, 6.3350855)","(10, 0.9490601)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/victoews.txt,"(3, 57.854620499999996)","(13, 25.54912)","(17, 8.919304)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/sevenhillsrailwaysta.txt,"(11, 77.5274896)","(8, 20.2686169)","(12, 0.991138)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/pierrealamire.txt,"(7, 58.383969300000004)","(14, 15.7682564)","(13, 11.155487)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/fobosgrunt.txt,"(2, 57.1332282)","(4, 15.4069388)","(13, 11.8594589)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/antipruritic.txt,"(15, 91.41377179999999)","(10, 3.9268162)","(17, 3.6201043000000004)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/spiritualism.txt,"(19, 36.5584144)","(10, 30.0027088)","(17, 21.6157718)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/nightofthelivingdead.txt,"(18, 47.1913005)","(17, 22.4674741)","(0, 14.8124398)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/employeeengagement.txt,"(10, 62.1263652)","(13, 30.7706279)","(16, 2.3914244)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/wxpxtv.txt,"(11, 89.3036032)","(1, 4.3213503)","(13, 2.4325567)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/whatisandwhatshouldn.txt,"(0, 76.7824135)","(18, 13.045501300000002)","(10, 7.586354300000001)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/mobipocket.txt,"(12, 86.0608426)","(10, 8.266702500000001)","(7, 3.3985211)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/johntyrrellroyalnavy.txt,"(5, 43.411163)","(17, 15.4210211)","(6, 12.2590486)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/theinventionofeveryt.txt,"(17, 55.2360375)","(10, 18.1558604)","(18, 12.0314336)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/greglukianoff.txt,"(17, 69.7652835)","(9, 11.7324257)","(3, 8.671424)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/wikipediawikipedians.txt,"(17, 69.20803599999999)","(12, 7.8528989)","(9, 4.9320414)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/lateralcoitalpositio.txt,"(4, 48.6454002)","(10, 33.4536381)","(15, 10.3198655)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/greatbritain.txt,"(6, 66.472114)","(8, 26.6146977)","(10, 3.4154293000000004)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/hermeticism.txt,"(19, 69.7989011)","(10, 21.2609871)","(17, 2.7863431000000003)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/bedokbusinterchange.txt,"(11, 96.2865776)","(8, 2.7246067999999997)","(2, 0.4053805)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/marycreagh.txt,"(3, 56.938672700000005)","(8, 13.9590446)","(17, 12.2607907)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/accessoryspleen.txt,"(15, 90.13334710000001)","(2, 7.7627103)","(10, 1.4571417999999998)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/dyesensitizedsolarce.txt,"(2, 72.33827819999999)","(4, 17.0266251)","(13, 6.445920800000001)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/portlandmillscovered.txt,"(8, 53.4447157)","(11, 20.8847425)","(17, 14.9431735)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/longtermeffectsofalc.txt,"(15, 86.86334049999999)","(10, 8.651488)","(13, 4.1532857)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/thiefinlaw.txt,"(0, 30.006385400000003)","(13, 19.3161068)","(7, 16.967971300000002)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/barryclarktenor.txt,"(17, 56.3241176)","(14, 26.9472941)","(8, 7.029076099999999)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/analmasturbation.txt,"(15, 76.1845361)","(10, 16.222029)","(2, 5.5368711)"
