Directories,First,Second,Third
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/londonboroughofredbr.txt,"(26, 82.3612548478167)","(27, 6.15550016355132)","(6, 4.978709087863376)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/facultyofhomeopathy.txt,"(18, 89.4793972982585)","(13, 5.914615123080451)","(12, 1.9294441714996218)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/amaroksoftware.txt,"(25, 72.77412605646171)","(21, 13.163723024390137)","(13, 11.124293907156337)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/borisbabayan.txt,"(27, 45.04789534277557)","(25, 28.703531241526203)","(14, 20.308696474172248)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/patscully.txt,"(29, 81.89404633121056)","(30, 9.452330890439448)","(1, 3.607344762967305)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/edelson.txt,"(7, 25.82596869034785)","(10, 25.038763050669655)","(1, 23.031359602416458)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/businessenglish.txt,"(13, 41.624597917202486)","(6, 14.846993745796357)","(1, 14.156001537752887)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/boonkengmrtstation.txt,"(26, 63.16349049927014)","(15, 29.42872964584392)","(30, 2.6078007165597)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/minyanware.txt,"(12, 65.73897931738225)","(6, 17.468898085795075)","(13, 8.903199029256577)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/muslimcouncilofbrita.txt,"(14, 25.269979249286774)","(16, 24.460838220160245)","(7, 18.28647713165817)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/agoraonlinemarketpla.txt,"(10, 63.10989334061999)","(1, 14.099837459369477)","(13, 9.509831468310328)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/foxbroadcastingcompa.txt,"(5, 76.95508410921545)","(1, 9.612007968379169)","(13, 5.409915090952825)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/hydeparklondon.txt,"(26, 63.33750549334162)","(30, 19.41300444672977)","(21, 5.273117647095069)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/allopathicmedicine.txt,"(18, 46.24578084694676)","(13, 22.50173859320511)","(22, 18.426710477097576)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/grooveshark.txt,"(10, 52.86658225036316)","(21, 17.62699626008206)","(25, 9.836556705038092)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/theodorbecker.txt,"(4, 68.40913309711692)","(9, 18.273947865808417)","(8, 7.657293718865164)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/viralvideo.txt,"(5, 26.804353015148763)","(10, 22.24314651019092)","(7, 14.987628287526089)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/Granbury.txt,"(27, 95.46873627382365)","(26, 3.3989723169739166)","(13, 0.15742498870764304)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/healthscience.txt,"(18, 65.00731990787266)","(13, 4.540459129834675)","(30, 4.124582801813678)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/painsuffering.txt,"(21, 68.57880320683988)","(28, 24.145061318883577)","(13, 5.1459446862502745)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/congregationbaithisr.txt,"(8, 39.323459810183174)","(30, 20.009618956320114)","(27, 14.867622553417917)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/wyrd.txt,"(11, 56.81670526255228)","(8, 26.92463559039075)","(30, 6.675646432029739)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/cloudmining.txt,"(1, 47.0403534395691)","(10, 35.975882181432475)","(25, 14.012516537707462)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/gulfwar.txt,"(14, 68.24208811146511)","(20, 14.473648898598313)","(13, 4.403248750242336)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/swan.txt,"(24, 48.961726493395716)","(6, 20.312533369400875)","(11, 10.866774927841549)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/wikipediafaqindex.txt,"(13, 61.99386529041183)","(10, 35.105798145017225)","(30, 1.3413218225884633)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/hugoawardforbestnove.txt,"(3, 46.07249804781722)","(30, 33.9989973165132)","(10, 5.3399587515840485)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/2010summeryoutholymp.txt,"(15, 24.227016799149855)","(29, 19.16654895806396)","(13, 8.867256587288825)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/refundhomeloans.txt,"(1, 89.83036756826567)","(16, 6.7707734030494935)","(26, 1.41108583513941)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/listofmedicalspecial.txt,"(18, 98.16547709239217)","(22, 0.9567141739679619)","(12, 0.35083042534705944)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/ericscottactor.txt,"(30, 50.116582299133896)","(3, 21.901057817756385)","(4, 21.103551847011897)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/stchristopheribamard.txt,"(18, 59.127099509579615)","(27, 11.095144876729444)","(7, 9.578506505027296)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/michaelbraungart.txt,"(24, 30.12072817970411)","(27, 26.793198693331377)","(30, 16.828592570593297)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/sanmigueldeallende.txt,"(9, 38.59876940131093)","(26, 19.43559027144398)","(6, 14.475858042844397)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/johndee.txt,"(30, 58.09944816083823)","(8, 17.901993637073115)","(13, 8.606763713208563)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/comparisonofchineset.txt,"(15, 68.02269005968346)","(11, 24.770312242326764)","(18, 4.852593124689371)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/hollandpark.txt,"(26, 77.10227413346438)","(30, 14.133680464972143)","(13, 3.6939031490180256)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/londonboroughofharro.txt,"(26, 72.7136919349763)","(27, 15.882373065121804)","(13, 4.146777942326187)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/carbonatedwater.txt,"(24, 78.31361459899297)","(30, 8.828911579864144)","(13, 3.8281089513829825)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/simonfuller.txt,"(5, 48.97531950519634)","(30, 16.727186416840787)","(1, 14.741429158675782)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/complexityclass.txt,"(19, 90.92192792220263)","(13, 8.673291547391875)","(24, 0.2137946381930681)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/ogame.txt,"(23, 26.245212642387315)","(20, 21.78935769037563)","(19, 14.466756091279375)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/nokian810.txt,"(25, 79.13200250834524)","(10, 6.954236399062465)","(21, 4.9209773907511805)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/yellow.txt,"(24, 50.51406130182728)","(11, 7.4282457252865255)","(9, 6.011824341531003)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/gothamist.txt,"(10, 47.7560936759484)","(1, 17.350073174503862)","(7, 14.195754206416753)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/medicalethics.txt,"(13, 34.86353930025907)","(18, 34.50902009926425)","(8, 11.45864775064068)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/northamericanfreetra.txt,"(1, 64.35038969941871)","(7, 18.968958278214785)","(13, 8.526033161189437)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/apollo4.txt,"(20, 82.00909354609705)","(13, 9.053115334651643)","(19, 2.688282805046032)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/hysteria2011film.txt,"(30, 32.68315438144897)","(18, 15.910190516635106)","(28, 15.50802719248964)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/mikoyanlmfs.txt,"(20, 58.870035612549856)","(2, 24.101655032042316)","(13, 10.379428517364682)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/watford.txt,"(26, 72.07129048592978)","(27, 6.814462521727181)","(30, 6.2000307085781134)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/tenpinbowling.txt,"(12, 51.17779475090588)","(29, 17.688339593958077)","(13, 9.920318401750476)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/mowbraycollege.txt,"(27, 66.9946092015427)","(1, 17.07678861401344)","(26, 13.862663598502975)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/healthcareandeducati.txt,"(7, 51.087803564571374)","(1, 29.719487300085763)","(18, 14.493761826348726)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/keepcalmandcarryon.txt,"(30, 36.71055589023787)","(13, 15.445749211169577)","(1, 15.173048334659503)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/thirteentransformers.txt,"(17, 83.24013897853742)","(13, 9.561829664627341)","(30, 2.640813803428076)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/listofnationalhockey.txt,"(29, 81.82372861908277)","(30, 9.73230642631234)","(27, 5.1233858711323)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/sixdaywar.txt,"(14, 77.59007934061334)","(20, 13.279211636371407)","(13, 4.425447694615799)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/zhuangpeople.txt,"(15, 66.27818947244728)","(6, 12.37206307856419)","(11, 5.1676677977517524)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/gretavansusteren.txt,"(7, 53.33378092601704)","(30, 18.427660658941928)","(5, 14.555901382148074)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/listoftransformersco.txt,"(17, 72.31228645454661)","(28, 8.704053665288058)","(30, 7.709548285167736)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/wulyf.txt,"(21, 61.67340195544667)","(30, 14.411015469655956)","(13, 12.884023706922898)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/eclectic.txt,"(8, 45.28755241786105)","(21, 22.67068523157999)","(18, 10.949936218152953)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/neemkarolibaba.txt,"(11, 54.12838157220791)","(30, 21.201233732547802)","(26, 11.651945357029641)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/sildenafil.txt,"(22, 68.33313436205681)","(1, 11.021758797497833)","(24, 7.095601348577574)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/marchauser.txt,"(13, 63.27071879895687)","(7, 14.949905118603915)","(27, 12.176743256737641)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/arrestandassassinati.txt,"(14, 32.82481186970417)","(15, 23.67273992556984)","(30, 12.971991574257371)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/cannabissativa.txt,"(24, 51.79169755416364)","(22, 40.219470052065915)","(13, 4.416070829255712)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/bitblinder.txt,"(10, 51.36831011939342)","(25, 32.37555549903839)","(13, 7.933225217639517)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/toddpalin.txt,"(7, 57.05136898978795)","(30, 13.243709579278448)","(29, 5.214101166711767)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/imyoonah.txt,"(15, 39.93209162248858)","(3, 18.539422055993764)","(21, 15.993058238925851)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/islamicgoldenage.txt,"(8, 26.878746438756963)","(18, 17.404280676444)","(13, 13.699223709326505)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/theuglyduckling.txt,"(3, 42.93110025586843)","(30, 29.880112966403143)","(28, 8.860376821859635)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/sooriyawewa.txt,"(16, 66.34388663185031)","(26, 24.361754729282207)","(13, 3.8602443786706693)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/hawaiifive02010tvser.txt,"(5, 59.76973173182143)","(3, 12.465099978277028)","(28, 7.488052512754358)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/cedarssinaimedicalce.txt,"(30, 24.451269370605825)","(18, 19.821011807013075)","(4, 14.65605165060128)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/unitedbloodnation.txt,"(7, 32.23011182897405)","(6, 27.128364795026595)","(28, 9.08055490948565)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/noeledmonds.txt,"(5, 45.51653067610228)","(30, 14.690881915846177)","(13, 13.510013127630764)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/hinglish.txt,"(11, 41.69208300133793)","(6, 31.66018207782647)","(13, 6.348885509485511)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/serenabutler.txt,"(17, 51.61379010740224)","(30, 18.155344563837033)","(28, 10.519838323391701)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/anthemoftherepublico.txt,"(15, 48.44377105399586)","(14, 27.73040828953382)","(21, 12.91022545771782)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/tonyrice.txt,"(21, 70.83315099146382)","(30, 14.783848185435271)","(4, 6.786971172150135)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/calormen.txt,"(17, 34.342236438379345)","(30, 20.14899285909463)","(6, 14.383272980477251)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/aphrodisias.txt,"(9, 41.3856508573447)","(26, 16.74987337049071)","(30, 12.60921373858742)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/lorenzoantonio.txt,"(21, 45.7914473856804)","(9, 38.109890920317476)","(30, 8.942003206719694)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/larrymendte.txt,"(5, 56.88413125444241)","(7, 18.198415945452503)","(30, 10.328905899334663)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/nicholasridleybaronr.txt,"(16, 35.369905511060296)","(30, 29.450348625780485)","(1, 10.091744759248794)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/drivingundertheinflu.txt,"(22, 34.568499303455496)","(2, 25.131622085480128)","(7, 19.770659411596032)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/kungfupanda.txt,"(3, 64.27692571533485)","(28, 11.470451529607159)","(15, 5.05364236325039)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/paintingpictures.txt,"(21, 93.0715031307616)","(19, 2.3081336921574938)","(30, 2.04980563130652)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/belfryhighschoolbelf.txt,"(27, 87.60673492914216)","(4, 7.562652657076248)","(22, 2.08087677697634)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/regift.txt,"(13, 31.06189140493679)","(12, 24.294870795870633)","(5, 14.103056065044045)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/laffingsal.txt,"(23, 21.42630289988896)","(30, 15.415296067896861)","(26, 10.586374516745629)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/cinemaofjapan.txt,"(3, 75.37767103059339)","(30, 6.184565932808643)","(13, 4.782354081949499)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/nizarrayan.txt,"(14, 72.59880319107239)","(7, 9.102326360671869)","(30, 8.52869737348308)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/percentallocationman.txt,"(1, 81.31871103868828)","(13, 13.055138673641043)","(19, 4.125293001730973)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/richeriagrandis.txt,"(24, 67.45782141420304)","(22, 11.476438843962589)","(6, 7.680732713275116)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/astrology.txt,"(8, 44.39086784433895)","(13, 21.304740436461174)","(30, 10.774169171352245)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/royalcollegecolombo.txt,"(27, 47.38617907186703)","(16, 28.46144251485061)","(30, 11.149655390175504)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/christiandemocraticu.txt,"(16, 63.657063912683476)","(8, 13.81131115733741)","(14, 8.311831186475768)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/autobot.txt,"(17, 81.21879800602392)","(13, 7.187236193711103)","(14, 3.6964688465262214)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/romanconstitution.txt,"(9, 27.379182401661943)","(16, 23.688643348229192)","(6, 14.886114046041701)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/wikipediamirrorsandf.txt,"(13, 44.23492991514447)","(10, 41.3749197757847)","(30, 3.9714042109930148)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/rhinoceros3d.txt,"(25, 86.36971631539099)","(1, 5.06575244123853)","(13, 2.641664192067311)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/kopete.txt,"(25, 54.702851193386536)","(10, 28.564852276018378)","(3, 8.77887780965642)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/wendelinvandraanen.txt,"(30, 57.599367057673945)","(28, 17.90223326369903)","(3, 8.271208839301439)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/johnzorndiscography.txt,"(21, 56.31940809661137)","(30, 13.702263040133666)","(8, 9.22535408071671)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/listofsistercitiesof.txt,"(9, 82.66717733841453)","(15, 7.16626732642949)","(6, 5.803942316209927)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/testosterone.txt,"(22, 88.09802191065768)","(13, 5.369598081741948)","(19, 2.8927276786788614)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/eggbalancing.txt,"(13, 35.26369183465214)","(24, 11.856291791114964)","(15, 11.500741352690575)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/campbellislandnewzea.txt,"(6, 39.98160526432766)","(20, 32.2832883276988)","(30, 13.493216219126303)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/fahrenheittaiwaneseb.txt,"(15, 34.03648971508627)","(21, 30.384711449007852)","(5, 9.137658003448232)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/waterturbine.txt,"(2, 43.95055323428904)","(24, 26.448135129963095)","(19, 14.547459805367158)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/1905.txt,"(4, 57.752303228707646)","(30, 7.451624306215514)","(9, 6.2974617754470605)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/financialtimes.txt,"(1, 48.42467908504196)","(30, 17.62453396043569)","(7, 11.571578831565517)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/carlcox.txt,"(21, 65.68713036663951)","(5, 11.784578845081764)","(30, 8.402446493974693)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/wednesday.txt,"(11, 45.99486665637009)","(9, 14.94255912699843)","(5, 13.913178231954216)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/shimokitadistrictaom.txt,"(15, 58.383166952195765)","(26, 33.656991196873356)","(14, 6.683388479319112)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/criticismofwikipedia.txt,"(13, 68.61987323327256)","(7, 12.777664565626209)","(10, 6.601308627528671)"
file:/Users/nevermoar/Documents/mallet-2.0.8/sample-data/web/en/williammonahan.txt,"(3, 62.60211247393978)","(30, 23.78379447392513)","(27, 4.2644972773563525)"
